date,AH1N12009
2009-03-08T15:00:00.000Z,0
2009-03-08T15:00:00.000Z,0
2009-03-08T15:00:00.000Z,0
2009-03-08T15:00:00.000Z,0
2009-03-08T15:00:00.000Z,0
2009-03-08T15:00:00.000Z,0
2009-03-08T15:00:00.000Z,
2009-03-15T15:00:00.000Z,
2009-03-15T15:00:00.000Z,
2009-03-15T15:00:00.000Z,
2009-03-15T15:00:00.000Z,0
2009-03-15T15:00:00.000Z,
2009-03-15T15:00:00.000Z,
2009-03-15T15:00:00.000Z,0
2009-03-15T15:00:00.000Z,
2009-03-15T15:00:00.000Z,15
2009-03-15T15:00:00.000Z,
2009-03-15T15:00:00.000Z,0
2009-03-15T15:00:00.000Z,
2009-03-15T15:00:00.000Z,
2009-03-15T15:00:00.000Z,0
2009-03-15T15:00:00.000Z,0
2009-03-15T15:00:00.000Z,0
2009-03-15T15:00:00.000Z,0
2009-03-15T15:00:00.000Z,0
2009-03-15T15:00:00.000Z,0
2009-03-15T15:00:00.000Z,0
2009-03-15T15:00:00.000Z,0
2009-03-15T15:00:00.000Z,
2009-03-22T15:00:00.000Z,
2009-03-22T15:00:00.000Z,
2009-03-22T15:00:00.000Z,
2009-03-22T15:00:00.000Z,0
2009-03-22T15:00:00.000Z,0
2009-03-22T15:00:00.000Z,
2009-03-22T15:00:00.000Z,26
2009-03-22T15:00:00.000Z,0
2009-03-22T15:00:00.000Z,
2009-03-22T15:00:00.000Z,
2009-03-22T15:00:00.000Z,0
2009-03-22T15:00:00.000Z,0
2009-03-22T15:00:00.000Z,0
2009-03-22T15:00:00.000Z,0
2009-03-22T15:00:00.000Z,0
2009-03-22T15:00:00.000Z,0
2009-03-22T15:00:00.000Z,0
2009-03-22T15:00:00.000Z,0
2009-03-22T15:00:00.000Z,0
2009-03-22T15:00:00.000Z,
2009-03-29T15:00:00.000Z,
2009-03-29T15:00:00.000Z,0
2009-03-29T15:00:00.000Z,
2009-03-29T15:00:00.000Z,1
2009-03-29T15:00:00.000Z,
2009-03-29T15:00:00.000Z,
2009-03-29T15:00:00.000Z,55
2009-03-29T15:00:00.000Z,0
2009-03-29T15:00:00.000Z,
2009-03-29T15:00:00.000Z,
2009-03-29T15:00:00.000Z,0
2009-03-29T15:00:00.000Z,0
2009-03-29T15:00:00.000Z,0
2009-03-29T15:00:00.000Z,0
2009-03-29T15:00:00.000Z,0
2009-03-29T15:00:00.000Z,0
2009-03-29T15:00:00.000Z,0
2009-03-29T15:00:00.000Z,0
2009-03-29T15:00:00.000Z,0
2009-03-29T15:00:00.000Z,
2009-04-05T15:00:00.000Z,
2009-04-05T15:00:00.000Z,
2009-04-05T15:00:00.000Z,0
2009-04-05T15:00:00.000Z,
2009-04-05T15:00:00.000Z,
2009-04-05T15:00:00.000Z,1
2009-04-05T15:00:00.000Z,38
2009-04-05T15:00:00.000Z,0
2009-04-05T15:00:00.000Z,
2009-04-05T15:00:00.000Z,
2009-04-05T15:00:00.000Z,0
2009-04-05T15:00:00.000Z,0
2009-04-05T15:00:00.000Z,0
2009-04-05T15:00:00.000Z,0
2009-04-05T15:00:00.000Z,0
2009-04-05T15:00:00.000Z,0
2009-04-05T15:00:00.000Z,0
2009-04-05T15:00:00.000Z,0
2009-04-05T15:00:00.000Z,0
2009-04-05T15:00:00.000Z,0
2009-04-05T15:00:00.000Z,1
2009-04-12T15:00:00.000Z,
2009-04-12T15:00:00.000Z,1
2009-04-12T15:00:00.000Z,0
2009-04-12T15:00:00.000Z,
2009-04-12T15:00:00.000Z,
2009-04-12T15:00:00.000Z,3
2009-04-12T15:00:00.000Z,146
2009-04-12T15:00:00.000Z,0
2009-04-12T15:00:00.000Z,
2009-04-12T15:00:00.000Z,
2009-04-12T15:00:00.000Z,0
2009-04-12T15:00:00.000Z,0
2009-04-12T15:00:00.000Z,0
2009-04-12T15:00:00.000Z,0
2009-04-12T15:00:00.000Z,0
2009-04-12T15:00:00.000Z,0
2009-04-12T15:00:00.000Z,0
2009-04-12T15:00:00.000Z,0
2009-04-12T15:00:00.000Z,0
2009-04-12T15:00:00.000Z,0
2009-04-12T15:00:00.000Z,1
2009-04-19T15:00:00.000Z,
2009-04-19T15:00:00.000Z,
2009-04-19T15:00:00.000Z,0
2009-04-19T15:00:00.000Z,
2009-04-19T15:00:00.000Z,8
2009-04-19T15:00:00.000Z,
2009-04-19T15:00:00.000Z,0
2009-04-19T15:00:00.000Z,1243
2009-04-19T15:00:00.000Z,
2009-04-19T15:00:00.000Z,
2009-04-19T15:00:00.000Z,0
2009-04-19T15:00:00.000Z,0
2009-04-19T15:00:00.000Z,0
2009-04-19T15:00:00.000Z,0
2009-04-19T15:00:00.000Z,0
2009-04-19T15:00:00.000Z,4
2009-04-19T15:00:00.000Z,0
2009-04-19T15:00:00.000Z,0
2009-04-19T15:00:00.000Z,0
2009-04-19T15:00:00.000Z,18
2009-04-26T15:00:00.000Z,
2009-04-26T15:00:00.000Z,3
2009-04-26T15:00:00.000Z,
2009-04-26T15:00:00.000Z,7
2009-04-26T15:00:00.000Z,
2009-04-26T15:00:00.000Z,2029
2009-04-26T15:00:00.000Z,0
2009-04-26T15:00:00.000Z,
2009-04-26T15:00:00.000Z,
2009-04-26T15:00:00.000Z,0
2009-04-26T15:00:00.000Z,0
2009-04-26T15:00:00.000Z,0
2009-04-26T15:00:00.000Z,0
2009-04-26T15:00:00.000Z,0
2009-04-26T15:00:00.000Z,1
2009-04-26T15:00:00.000Z,0
2009-04-26T15:00:00.000Z,1
2009-04-26T15:00:00.000Z,0
2009-04-26T15:00:00.000Z,0
2009-04-26T15:00:00.000Z,
2009-04-26T15:00:00.000Z,1493
2009-05-03T15:00:00.000Z,
2009-05-03T15:00:00.000Z,
2009-05-03T15:00:00.000Z,1
2009-05-03T15:00:00.000Z,
2009-05-03T15:00:00.000Z,3
2009-05-03T15:00:00.000Z,
2009-05-03T15:00:00.000Z,1403
2009-05-03T15:00:00.000Z,0
2009-05-03T15:00:00.000Z,
2009-05-03T15:00:00.000Z,0
2009-05-03T15:00:00.000Z,0
2009-05-03T15:00:00.000Z,0
2009-05-03T15:00:00.000Z,1
2009-05-03T15:00:00.000Z,0
2009-05-03T15:00:00.000Z,
2009-05-03T15:00:00.000Z,5
2009-05-03T15:00:00.000Z,0
2009-05-03T15:00:00.000Z,
2009-05-03T15:00:00.000Z,0
2009-05-03T15:00:00.000Z,1
2009-05-03T15:00:00.000Z,7
2009-05-03T15:00:00.000Z,2518
2009-05-10T15:00:00.000Z,1
2009-05-10T15:00:00.000Z,0
2009-05-10T15:00:00.000Z,
2009-05-10T15:00:00.000Z,4
2009-05-10T15:00:00.000Z,
2009-05-10T15:00:00.000Z,827
2009-05-10T15:00:00.000Z,47
2009-05-10T15:00:00.000Z,
2009-05-10T15:00:00.000Z,0
2009-05-10T15:00:00.000Z,0
2009-05-10T15:00:00.000Z,0
2009-05-10T15:00:00.000Z,
2009-05-10T15:00:00.000Z,0
2009-05-10T15:00:00.000Z,0
2009-05-10T15:00:00.000Z,5
2009-05-10T15:00:00.000Z,0
2009-05-10T15:00:00.000Z,6
2009-05-10T15:00:00.000Z,1
2009-05-10T15:00:00.000Z,21
2009-05-10T15:00:00.000Z,34
2009-05-10T15:00:00.000Z,1785
2009-05-17T15:00:00.000Z,24
2009-05-17T15:00:00.000Z,0
2009-05-17T15:00:00.000Z,11
2009-05-17T15:00:00.000Z,23
2009-05-17T15:00:00.000Z,
2009-05-17T15:00:00.000Z,
2009-05-17T15:00:00.000Z,546
2009-05-17T15:00:00.000Z,280
2009-05-17T15:00:00.000Z,
2009-05-17T15:00:00.000Z,
2009-05-17T15:00:00.000Z,0
2009-05-17T15:00:00.000Z,0
2009-05-17T15:00:00.000Z,0
2009-05-17T15:00:00.000Z,0
2009-05-17T15:00:00.000Z,2
2009-05-17T15:00:00.000Z,2
2009-05-17T15:00:00.000Z,127
2009-05-17T15:00:00.000Z,19
2009-05-17T15:00:00.000Z,21
2009-05-17T15:00:00.000Z,66
2009-05-17T15:00:00.000Z,109
2009-05-17T15:00:00.000Z,2673
2009-05-24T15:00:00.000Z,17
2009-05-24T15:00:00.000Z,1
2009-05-24T15:00:00.000Z,15
2009-05-24T15:00:00.000Z,16
2009-05-24T15:00:00.000Z,
2009-05-24T15:00:00.000Z,
2009-05-24T15:00:00.000Z,485
2009-05-24T15:00:00.000Z,65
2009-05-24T15:00:00.000Z,
2009-05-24T15:00:00.000Z,
2009-05-24T15:00:00.000Z,0
2009-05-24T15:00:00.000Z,0
2009-05-24T15:00:00.000Z,0
2009-05-24T15:00:00.000Z,12
2009-05-24T15:00:00.000Z,0
2009-05-24T15:00:00.000Z,17
2009-05-24T15:00:00.000Z,34
2009-05-24T15:00:00.000Z,21
2009-05-24T15:00:00.000Z,7
2009-05-24T15:00:00.000Z,8
2009-05-24T15:00:00.000Z,261
2009-05-24T15:00:00.000Z,2840
2009-05-31T15:00:00.000Z,19
2009-05-31T15:00:00.000Z,8
2009-05-31T15:00:00.000Z,30
2009-05-31T15:00:00.000Z,1040
2009-05-31T15:00:00.000Z,509
2009-05-31T15:00:00.000Z,
2009-05-31T15:00:00.000Z,
2009-05-31T15:00:00.000Z,0
2009-05-31T15:00:00.000Z,0
2009-05-31T15:00:00.000Z,1
2009-05-31T15:00:00.000Z,17
2009-05-31T15:00:00.000Z,0
2009-05-31T15:00:00.000Z,32
2009-05-31T15:00:00.000Z,30
2009-05-31T15:00:00.000Z,69
2009-05-31T15:00:00.000Z,5
2009-05-31T15:00:00.000Z,2
2009-05-31T15:00:00.000Z,279
2009-05-31T15:00:00.000Z,3646
2009-06-07T15:00:00.000Z,25
2009-06-07T15:00:00.000Z,26
2009-06-07T15:00:00.000Z,32
2009-06-07T15:00:00.000Z,1498
2009-06-07T15:00:00.000Z,1917
2009-06-07T15:00:00.000Z,
2009-06-07T15:00:00.000Z,
2009-06-07T15:00:00.000Z,0
2009-06-07T15:00:00.000Z,0
2009-06-07T15:00:00.000Z,0
2009-06-07T15:00:00.000Z,0
2009-06-07T15:00:00.000Z,11
2009-06-07T15:00:00.000Z,107
2009-06-07T15:00:00.000Z,30
2009-06-07T15:00:00.000Z,102
2009-06-07T15:00:00.000Z,12
2009-06-07T15:00:00.000Z,257
2009-06-07T15:00:00.000Z,525
2009-06-07T15:00:00.000Z,3922
2009-06-14T15:00:00.000Z,30
2009-06-14T15:00:00.000Z,42
2009-06-14T15:00:00.000Z,1613
2009-06-14T15:00:00.000Z,1768
2009-06-14T15:00:00.000Z,
2009-06-14T15:00:00.000Z,
2009-06-14T15:00:00.000Z,0
2009-06-14T15:00:00.000Z,2
2009-06-14T15:00:00.000Z,0
2009-06-14T15:00:00.000Z,0
2009-06-14T15:00:00.000Z,51
2009-06-14T15:00:00.000Z,32
2009-06-14T15:00:00.000Z,44
2009-06-14T15:00:00.000Z,5
2009-06-14T15:00:00.000Z,149
2009-06-14T15:00:00.000Z,85
2009-06-14T15:00:00.000Z,11
2009-06-14T15:00:00.000Z,353
2009-06-14T15:00:00.000Z,702
2009-06-14T15:00:00.000Z,4395
2009-06-21T15:00:00.000Z,40
2009-06-21T15:00:00.000Z,45
2009-06-21T15:00:00.000Z,2335
2009-06-21T15:00:00.000Z,697
2009-06-21T15:00:00.000Z,
2009-06-21T15:00:00.000Z,
2009-06-21T15:00:00.000Z,0
2009-06-21T15:00:00.000Z,0
2009-06-21T15:00:00.000Z,0
2009-06-21T15:00:00.000Z,0
2009-06-21T15:00:00.000Z,19
2009-06-21T15:00:00.000Z,62
2009-06-21T15:00:00.000Z,122
2009-06-21T15:00:00.000Z,42
2009-06-21T15:00:00.000Z,140
2009-06-21T15:00:00.000Z,8
2009-06-21T15:00:00.000Z,511
2009-06-21T15:00:00.000Z,322
2009-06-21T15:00:00.000Z,2125
2009-06-21T15:00:00.000Z,3166
2009-06-28T15:00:00.000Z,46
2009-06-28T15:00:00.000Z,36
2009-06-28T15:00:00.000Z,1973
2009-06-28T15:00:00.000Z,456
2009-06-28T15:00:00.000Z,
2009-06-28T15:00:00.000Z,0
2009-06-28T15:00:00.000Z,0
2009-06-28T15:00:00.000Z,
2009-06-28T15:00:00.000Z,0
2009-06-28T15:00:00.000Z,1
2009-06-28T15:00:00.000Z,11
2009-06-28T15:00:00.000Z,75
2009-06-28T15:00:00.000Z,116
2009-06-28T15:00:00.000Z,67
2009-06-28T15:00:00.000Z,75
2009-06-28T15:00:00.000Z,10
2009-06-28T15:00:00.000Z,614
2009-06-28T15:00:00.000Z,70
2009-06-28T15:00:00.000Z,3092
2009-06-28T15:00:00.000Z,2389
2009-07-05T15:00:00.000Z,24
2009-07-05T15:00:00.000Z,40
2009-07-05T15:00:00.000Z,1648
2009-07-05T15:00:00.000Z,431
2009-07-05T15:00:00.000Z,
2009-07-05T15:00:00.000Z,
2009-07-05T15:00:00.000Z,0
2009-07-05T15:00:00.000Z,0
2009-07-05T15:00:00.000Z,1
2009-07-05T15:00:00.000Z,0
2009-07-05T15:00:00.000Z,16
2009-07-05T15:00:00.000Z,17
2009-07-05T15:00:00.000Z,47
2009-07-05T15:00:00.000Z,46
2009-07-05T15:00:00.000Z,13
2009-07-05T15:00:00.000Z,57
2009-07-05T15:00:00.000Z,132
2009-07-05T15:00:00.000Z,652
2009-07-05T15:00:00.000Z,1485
2009-07-05T15:00:00.000Z,2590
2009-07-12T15:00:00.000Z,15
2009-07-12T15:00:00.000Z,32
2009-07-12T15:00:00.000Z,1275
2009-07-12T15:00:00.000Z,
2009-07-12T15:00:00.000Z,
2009-07-12T15:00:00.000Z,0
2009-07-12T15:00:00.000Z,0
2009-07-12T15:00:00.000Z,0
2009-07-12T15:00:00.000Z,0
2009-07-12T15:00:00.000Z,27
2009-07-12T15:00:00.000Z,36
2009-07-12T15:00:00.000Z,27
2009-07-12T15:00:00.000Z,32
2009-07-12T15:00:00.000Z,5
2009-07-12T15:00:00.000Z,81
2009-07-12T15:00:00.000Z,125
2009-07-12T15:00:00.000Z,494
2009-07-12T15:00:00.000Z,667
2009-07-12T15:00:00.000Z,2087
2009-07-19T15:00:00.000Z,32
2009-07-19T15:00:00.000Z,40
2009-07-19T15:00:00.000Z,1211
2009-07-19T15:00:00.000Z,
2009-07-19T15:00:00.000Z,0
2009-07-19T15:00:00.000Z,0
2009-07-19T15:00:00.000Z,
2009-07-19T15:00:00.000Z,0
2009-07-19T15:00:00.000Z,0
2009-07-19T15:00:00.000Z,15
2009-07-19T15:00:00.000Z,26
2009-07-19T15:00:00.000Z,2
2009-07-19T15:00:00.000Z,51
2009-07-19T15:00:00.000Z,45
2009-07-19T15:00:00.000Z,52
2009-07-19T15:00:00.000Z,160
2009-07-19T15:00:00.000Z,137
2009-07-19T15:00:00.000Z,216
2009-07-19T15:00:00.000Z,1856
2009-07-26T15:00:00.000Z,41
2009-07-26T15:00:00.000Z,34
2009-07-26T15:00:00.000Z,1119
2009-07-26T15:00:00.000Z,
2009-07-26T15:00:00.000Z,
2009-07-26T15:00:00.000Z,0
2009-07-26T15:00:00.000Z,
2009-07-26T15:00:00.000Z,2
2009-07-26T15:00:00.000Z,3
2009-07-26T15:00:00.000Z,21
2009-07-26T15:00:00.000Z,12
2009-07-26T15:00:00.000Z,49
2009-07-26T15:00:00.000Z,35
2009-07-26T15:00:00.000Z,5
2009-07-26T15:00:00.000Z,78
2009-07-26T15:00:00.000Z,91
2009-07-26T15:00:00.000Z,48
2009-07-26T15:00:00.000Z,137
2009-07-26T15:00:00.000Z,1879
2009-08-02T15:00:00.000Z,22
2009-08-02T15:00:00.000Z,55
2009-08-02T15:00:00.000Z,713
2009-08-02T15:00:00.000Z,
2009-08-02T15:00:00.000Z,
2009-08-02T15:00:00.000Z,
2009-08-02T15:00:00.000Z,1
2009-08-02T15:00:00.000Z,5
2009-08-02T15:00:00.000Z,8
2009-08-02T15:00:00.000Z,2
2009-08-02T15:00:00.000Z,9
2009-08-02T15:00:00.000Z,17
2009-08-02T15:00:00.000Z,6
2009-08-02T15:00:00.000Z,45
2009-08-02T15:00:00.000Z,54
2009-08-02T15:00:00.000Z,49
2009-08-02T15:00:00.000Z,89
2009-08-02T15:00:00.000Z,45
2009-08-02T15:00:00.000Z,1298
2009-08-09T15:00:00.000Z,19
2009-08-09T15:00:00.000Z,60
2009-08-09T15:00:00.000Z,862
2009-08-09T15:00:00.000Z,
2009-08-09T15:00:00.000Z,2
2009-08-09T15:00:00.000Z,2
2009-08-09T15:00:00.000Z,
2009-08-09T15:00:00.000Z,15
2009-08-09T15:00:00.000Z,11
2009-08-09T15:00:00.000Z,5
2009-08-09T15:00:00.000Z,1
2009-08-09T15:00:00.000Z,6
2009-08-09T15:00:00.000Z,15
2009-08-09T15:00:00.000Z,16
2009-08-09T15:00:00.000Z,85
2009-08-09T15:00:00.000Z,79
2009-08-09T15:00:00.000Z,25
2009-08-09T15:00:00.000Z,65
2009-08-09T15:00:00.000Z,1265
2009-08-16T15:00:00.000Z,46
2009-08-16T15:00:00.000Z,95
2009-08-16T15:00:00.000Z,1053
2009-08-16T15:00:00.000Z,
2009-08-16T15:00:00.000Z,
2009-08-16T15:00:00.000Z,
2009-08-16T15:00:00.000Z,1
2009-08-16T15:00:00.000Z,2
2009-08-16T15:00:00.000Z,20
2009-08-16T15:00:00.000Z,14
2009-08-16T15:00:00.000Z,12
2009-08-16T15:00:00.000Z,2
2009-08-16T15:00:00.000Z,8
2009-08-16T15:00:00.000Z,12
2009-08-16T15:00:00.000Z,75
2009-08-16T15:00:00.000Z,29
2009-08-16T15:00:00.000Z,81
2009-08-16T15:00:00.000Z,100
2009-08-16T15:00:00.000Z,1600
2009-08-23T15:00:00.000Z,20
2009-08-23T15:00:00.000Z,178
2009-08-23T15:00:00.000Z,1376
2009-08-23T15:00:00.000Z,
2009-08-23T15:00:00.000Z,
2009-08-23T15:00:00.000Z,
2009-08-23T15:00:00.000Z,0
2009-08-23T15:00:00.000Z,13
2009-08-23T15:00:00.000Z,0
2009-08-23T15:00:00.000Z,16
2009-08-23T15:00:00.000Z,3
2009-08-23T15:00:00.000Z,7
2009-08-23T15:00:00.000Z,25
2009-08-23T15:00:00.000Z,8
2009-08-23T15:00:00.000Z,53
2009-08-23T15:00:00.000Z,34
2009-08-23T15:00:00.000Z,46
2009-08-23T15:00:00.000Z,79
2009-08-23T15:00:00.000Z,1383
2009-08-30T15:00:00.000Z,3
2009-08-30T15:00:00.000Z,198
2009-08-30T15:00:00.000Z,56
2009-08-30T15:00:00.000Z,2611
2009-08-30T15:00:00.000Z,
2009-08-30T15:00:00.000Z,
2009-08-30T15:00:00.000Z,
2009-08-30T15:00:00.000Z,0
2009-08-30T15:00:00.000Z,4
2009-08-30T15:00:00.000Z,1
2009-08-30T15:00:00.000Z,8
2009-08-30T15:00:00.000Z,11
2009-08-30T15:00:00.000Z,25
2009-08-30T15:00:00.000Z,19
2009-08-30T15:00:00.000Z,7
2009-08-30T15:00:00.000Z,11
2009-08-30T15:00:00.000Z,12
2009-08-30T15:00:00.000Z,28
2009-08-30T15:00:00.000Z,114
2009-08-30T15:00:00.000Z,75
2009-08-30T15:00:00.000Z,1884
2009-09-06T15:00:00.000Z,10
2009-09-06T15:00:00.000Z,194
2009-09-06T15:00:00.000Z,38
2009-09-06T15:00:00.000Z,4306
2009-09-06T15:00:00.000Z,
2009-09-06T15:00:00.000Z,
2009-09-06T15:00:00.000Z,0
2009-09-06T15:00:00.000Z,1
2009-09-06T15:00:00.000Z,9
2009-09-06T15:00:00.000Z,3
2009-09-06T15:00:00.000Z,0
2009-09-06T15:00:00.000Z,24
2009-09-06T15:00:00.000Z,1
2009-09-06T15:00:00.000Z,49
2009-09-06T15:00:00.000Z,11
2009-09-06T15:00:00.000Z,20
2009-09-06T15:00:00.000Z,47
2009-09-06T15:00:00.000Z,81
2009-09-06T15:00:00.000Z,2294
2009-09-13T15:00:00.000Z,13
2009-09-13T15:00:00.000Z,190
2009-09-13T15:00:00.000Z,98
2009-09-13T15:00:00.000Z,4530
2009-09-13T15:00:00.000Z,
2009-09-13T15:00:00.000Z,
2009-09-13T15:00:00.000Z,1
2009-09-13T15:00:00.000Z,0
2009-09-13T15:00:00.000Z,10
2009-09-13T15:00:00.000Z,19
2009-09-13T15:00:00.000Z,
2009-09-13T15:00:00.000Z,6
2009-09-13T15:00:00.000Z,10
2009-09-13T15:00:00.000Z,21
2009-09-13T15:00:00.000Z,7
2009-09-13T15:00:00.000Z,9
2009-09-13T15:00:00.000Z,47
2009-09-13T15:00:00.000Z,67
2009-09-13T15:00:00.000Z,2617
2009-09-20T15:00:00.000Z,110
2009-09-20T15:00:00.000Z,155
2009-09-20T15:00:00.000Z,164
2009-09-20T15:00:00.000Z,5988
2009-09-20T15:00:00.000Z,
2009-09-20T15:00:00.000Z,
2009-09-20T15:00:00.000Z,0
2009-09-20T15:00:00.000Z,3
2009-09-20T15:00:00.000Z,1
2009-09-20T15:00:00.000Z,4
2009-09-20T15:00:00.000Z,14
2009-09-20T15:00:00.000Z,25
2009-09-20T15:00:00.000Z,22
2009-09-20T15:00:00.000Z,7
2009-09-20T15:00:00.000Z,8
2009-09-20T15:00:00.000Z,9
2009-09-20T15:00:00.000Z,53
2009-09-20T15:00:00.000Z,75
2009-09-20T15:00:00.000Z,2858
2009-09-27T15:00:00.000Z,71
2009-09-27T15:00:00.000Z,80
2009-09-27T15:00:00.000Z,214
2009-09-27T15:00:00.000Z,5813
2009-09-27T15:00:00.000Z,
2009-09-27T15:00:00.000Z,
2009-09-27T15:00:00.000Z,0
2009-09-27T15:00:00.000Z,0
2009-09-27T15:00:00.000Z,6
2009-09-27T15:00:00.000Z,10
2009-09-27T15:00:00.000Z,3
2009-09-27T15:00:00.000Z,26
2009-09-27T15:00:00.000Z,15
2009-09-27T15:00:00.000Z,39
2009-09-27T15:00:00.000Z,40
2009-09-27T15:00:00.000Z,13
2009-09-27T15:00:00.000Z,4
2009-09-27T15:00:00.000Z,3847
2009-10-04T15:00:00.000Z,56
2009-10-04T15:00:00.000Z,104
2009-10-04T15:00:00.000Z,269
2009-10-04T15:00:00.000Z,4863
2009-10-04T15:00:00.000Z,
2009-10-04T15:00:00.000Z,
2009-10-04T15:00:00.000Z,0
2009-10-04T15:00:00.000Z,5
2009-10-04T15:00:00.000Z,4
2009-10-04T15:00:00.000Z,24
2009-10-04T15:00:00.000Z,9
2009-10-04T15:00:00.000Z,7
2009-10-04T15:00:00.000Z,5
2009-10-04T15:00:00.000Z,38
2009-10-04T15:00:00.000Z,4
2009-10-04T15:00:00.000Z,0
2009-10-04T15:00:00.000Z,6121
2009-10-11T15:00:00.000Z,51
2009-10-11T15:00:00.000Z,44
2009-10-11T15:00:00.000Z,4400
2009-10-11T15:00:00.000Z,1335
2009-10-11T15:00:00.000Z,
2009-10-11T15:00:00.000Z,0
2009-10-11T15:00:00.000Z,0
2009-10-11T15:00:00.000Z,
2009-10-11T15:00:00.000Z,3
2009-10-11T15:00:00.000Z,7
2009-10-11T15:00:00.000Z,14
2009-10-11T15:00:00.000Z,48
2009-10-11T15:00:00.000Z,9
2009-10-11T15:00:00.000Z,49
2009-10-11T15:00:00.000Z,16
2009-10-11T15:00:00.000Z,2
2009-10-11T15:00:00.000Z,8627
2009-10-18T15:00:00.000Z,47
2009-10-18T15:00:00.000Z,51
2009-10-18T15:00:00.000Z,3594
2009-10-18T15:00:00.000Z,3822
2009-10-18T15:00:00.000Z,
2009-10-18T15:00:00.000Z,1
2009-10-18T15:00:00.000Z,4
2009-10-18T15:00:00.000Z,
2009-10-18T15:00:00.000Z,14
2009-10-18T15:00:00.000Z,5
2009-10-18T15:00:00.000Z,25
2009-10-18T15:00:00.000Z,5
2009-10-18T15:00:00.000Z,44
2009-10-18T15:00:00.000Z,3
2009-10-18T15:00:00.000Z,4
2009-10-18T15:00:00.000Z,0
2009-10-18T15:00:00.000Z,9735
2009-10-25T15:00:00.000Z,48
2009-10-25T15:00:00.000Z,53
2009-10-25T15:00:00.000Z,2271
2009-10-25T15:00:00.000Z,7106
2009-10-25T15:00:00.000Z,
2009-10-25T15:00:00.000Z,4
2009-10-25T15:00:00.000Z,
2009-10-25T15:00:00.000Z,10
2009-10-25T15:00:00.000Z,7
2009-10-25T15:00:00.000Z,12
2009-10-25T15:00:00.000Z,23
2009-10-25T15:00:00.000Z,11
2009-10-25T15:00:00.000Z,26
2009-10-25T15:00:00.000Z,2
2009-10-25T15:00:00.000Z,14
2009-10-25T15:00:00.000Z,3
2009-10-25T15:00:00.000Z,7738
2009-11-01T15:00:00.000Z,26
2009-11-01T15:00:00.000Z,59
2009-11-01T15:00:00.000Z,1944
2009-11-01T15:00:00.000Z,7255
2009-11-01T15:00:00.000Z,
2009-11-01T15:00:00.000Z,
2009-11-01T15:00:00.000Z,7
2009-11-01T15:00:00.000Z,6
2009-11-01T15:00:00.000Z,18
2009-11-01T15:00:00.000Z,3
2009-11-01T15:00:00.000Z,0
2009-11-01T15:00:00.000Z,7
2009-11-01T15:00:00.000Z,30
2009-11-01T15:00:00.000Z,2
2009-11-01T15:00:00.000Z,6
2009-11-01T15:00:00.000Z,3
2009-11-01T15:00:00.000Z,6081
2009-11-08T15:00:00.000Z,12
2009-11-08T15:00:00.000Z,43
2009-11-08T15:00:00.000Z,1487
2009-11-08T15:00:00.000Z,6247
2009-11-08T15:00:00.000Z,2
2009-11-08T15:00:00.000Z,2
2009-11-08T15:00:00.000Z,1
2009-11-08T15:00:00.000Z,4
2009-11-08T15:00:00.000Z,8
2009-11-08T15:00:00.000Z,6
2009-11-08T15:00:00.000Z,33
2009-11-08T15:00:00.000Z,6
2009-11-08T15:00:00.000Z,4
2009-11-08T15:00:00.000Z,4629
2009-11-15T15:00:00.000Z,7
2009-11-15T15:00:00.000Z,15
2009-11-15T15:00:00.000Z,1060
2009-11-15T15:00:00.000Z,3859
2009-11-15T15:00:00.000Z,0
2009-11-15T15:00:00.000Z,3
2009-11-15T15:00:00.000Z,1
2009-11-15T15:00:00.000Z,3
2009-11-15T15:00:00.000Z,16
2009-11-15T15:00:00.000Z,9
2009-11-15T15:00:00.000Z,23
2009-11-15T15:00:00.000Z,8
2009-11-15T15:00:00.000Z,7
2009-11-15T15:00:00.000Z,2715
2009-11-22T15:00:00.000Z,11
2009-11-22T15:00:00.000Z,11
2009-11-22T15:00:00.000Z,656
2009-11-22T15:00:00.000Z,1813
2009-11-22T15:00:00.000Z,0
2009-11-22T15:00:00.000Z,1
2009-11-22T15:00:00.000Z,0
2009-11-22T15:00:00.000Z,7
2009-11-22T15:00:00.000Z,4
2009-11-22T15:00:00.000Z,18
2009-11-22T15:00:00.000Z,3
2009-11-22T15:00:00.000Z,0
2009-11-22T15:00:00.000Z,2
2009-11-22T15:00:00.000Z,1408
2009-11-29T15:00:00.000Z,17
2009-11-29T15:00:00.000Z,7
2009-11-29T15:00:00.000Z,625
2009-11-29T15:00:00.000Z,696
2009-11-29T15:00:00.000Z,0
2009-11-29T15:00:00.000Z,6
2009-11-29T15:00:00.000Z,1
2009-11-29T15:00:00.000Z,3
2009-11-29T15:00:00.000Z,6
2009-11-29T15:00:00.000Z,3
2009-11-29T15:00:00.000Z,2
2009-11-29T15:00:00.000Z,16
2009-11-29T15:00:00.000Z,36
2009-11-29T15:00:00.000Z,10
2009-11-29T15:00:00.000Z,997
2009-12-06T15:00:00.000Z,14
2009-12-06T15:00:00.000Z,1
2009-12-06T15:00:00.000Z,381
2009-12-06T15:00:00.000Z,263
2009-12-06T15:00:00.000Z,0
2009-12-06T15:00:00.000Z,1
2009-12-06T15:00:00.000Z,1
2009-12-06T15:00:00.000Z,0
2009-12-06T15:00:00.000Z,4
2009-12-06T15:00:00.000Z,4
2009-12-06T15:00:00.000Z,7
